scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
reroll-cost-2,spender,89,lost,617,13,0,1,0,1,4,0,0
reroll-cost-2,spender,90,lost,1127,22,1,3,2,1,4,0,0
reroll-cost-2,spender,91,lost,1312,25,2,4,4,0,3,0,0
reroll-cost-2,spender,92,lost,1415,21,2,4,4,0,4,0,0
reroll-cost-2,spender,93,lost,1230,21,1,3,2,1,4,0,0
reroll-cost-2,spender,94,lost,456,14,0,0,0,0,2,0,0
reroll-cost-2,spender,95,lost,1268,21,2,5,4,1,3,0,0
reroll-cost-2,spender,96,won,1529,10,0,2,0,2,5,0,0
reroll-cost-2,spender,97,lost,1171,22,2,4,4,0,3,0,0
reroll-cost-2,spender,98,won,1851,17,2,7,4,3,4,0,0
reroll-cost-2,spender,99,won,1362,19,3,6,6,0,4,0,0
reroll-cost-2,spender,100,won,1691,24,3,7,6,1,3,0,0
eight-moves,greedy,1,lost,1473,21,0,2,0,2,3,0,0
eight-moves,greedy,2,lost,864,12,0,2,0,2,3,0,0
eight-moves,greedy,3,lost,1295,17,0,2,0,2,4,0,0
eight-moves,greedy,4,lost,618,15,0,2,0,2,3,0,0
eight-moves,greedy,5,lost,179,8,0,0,0,0,2,0,0
eight-moves,greedy,6,lost,664,16,0,2,0,2,3,0,0
eight-moves,greedy,7,lost,1326,17,0,4,0,4,4,0,0
eight-moves,greedy,8,lost,170,8,0,2,0,2,1,0,0
eight-moves,greedy,9,lost,1360,20,0,5,0,5,4,0,0
eight-moves,greedy,10,won,1921,15,0,1,0,1,5,0,0
eight-moves,greedy,11,lost,1253,15,0,7,0,7,7,0,0
eight-moves,greedy,12,lost,729,12,0,3,0,3,3,0,0
eight-moves,greedy,13,lost,828,11,0,8,0,8,4,0,0
eight-moves,greedy,14,lost,1081,21,0,5,0,5,4,0,0
eight-moves,greedy,15,won,1601,22,0,5,0,5,3,0,0
eight-moves,greedy,16,lost,709,13,0,1,0,1,3,0,0
eight-moves,greedy,17,lost,729,11,0,2,0,2,3,0,0
