scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
quad-x2,greedy,3,won,38700,40,0,103,69,34,5,0,0
quad-x2,greedy,4,won,38255,48,0,97,66,31,4,0,0
quad-x2,greedy,5,lost,38527,43,0,112,84,28,3,0,0
quad-x2,greedy,6,won,35952,44,0,103,76,27,4,0,0
quad-x2,greedy,7,won,40980,25,0,108,70,38,4,0,0
quad-x2,greedy,8,won,39139,41,0,100,89,11,3,0,0
quad-x2,greedy,9,won,38687,45,0,95,71,24,4,0,0
quad-x2,greedy,10,won,36346,54,0,99,71,28,3,0,0
quad-x2,greedy,11,won,60850,28,0,108,79,29,5,0,0
quad-x2,greedy,12,won,62609,31,0,108,60,48,7,0,0
quad-x2,greedy,13,won,60690,34,0,104,80,24,6,0,0
quad-x2,greedy,14,won,39165,30,0,107,85,22,3,0,0
quad-x2,greedy,15,won,54767,30,0,114,66,48,5,0,0
quad-x2,greedy,16,won,49223,36,0,115,88,27,4,0,0
quad-x2,greedy,17,lost,8932,45,0,51,44,7,4,0,0
quad-x2,greedy,18,lost,31588,38,0,97,67,30,4,0,0
quad-x2,greedy,19,lost,30385,37,0,77,59,18,6,0,0
quad-x2,greedy,20,won,47830,33,0,104,79,25,4,0,0
quad-x2,greedy,21,won,55665,29,0,114,92,22,4,0,0
quad-x2,greedy,22,won,85845,39,0,105,78,27,8,0,0
quad-x2,greedy,23,won,37137,45,0,106,60,46,4,0,0
quad-x2,greedy,24,won,44185,28,0,115,63,52,4,0,0
quad-x2,builder,1,won,48593,36,0,118,77,41,5,0,0
quad-x2,builder,2,lost,732,11,0,17,12,5,2,0,0
quad-x2,builder,3,lost,23990,31,0,77,49,28,4,0,0
quad-x2,builder,4,won,40063,36,0,107,68,39,3,0,0
quad-x2,builder,5,won,40512,41,0,102,67,35,3,0,0
quad-x2,builder,6,won,96374,27,0,113,68,45,6,0,0
quad-x2,builder,7,won,38990,29,0,108,74,34,3,0,0
