scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
baseline,random,184,lost,508,19,0,1,0,1,2,0,0
baseline,random,185,lost,221,10,0,1,0,1,2,0,0
baseline,random,186,lost,239,10,0,1,0,1,2,1,0
baseline,random,187,lost,628,15,0,1,0,1,3,0,0
baseline,random,188,lost,690,15,0,2,0,2,3,0,0
baseline,random,189,lost,688,20,0,3,0,3,3,1,0
baseline,random,190,lost,1331,19,0,8,0,8,5,0,0
baseline,random,191,lost,897,23,0,3,0,3,4,0,0
baseline,random,192,lost,255,10,0,2,0,2,2,0,0
baseline,random,193,lost,179,10,0,1,0,1,2,0,0
baseline,random,194,lost,210,10,0,0,0,0,3,0,0
baseline,random,195,lost,514,19,0,4,0,4,2,0,0
baseline,random,196,lost,1005,27,0,9,0,9,3,0,0
baseline,random,197,lost,1109,24,0,2,0,2,5,0,0
baseline,random,198,lost,711,18,0,2,0,2,3,0,0
baseline,random,199,lost,572,11,0,2,0,2,4,0,0
baseline,random,200,lost,1333,23,0,6,0,6,4,0,0
baseline,random,201,lost,1280,20,0,4,0,4,5,0,0
baseline,random,202,lost,1666,21,0,8,0,8,7,0,0
baseline,random,203,lost,1377,20,0,2,0,2,3,0,0
baseline,random,204,lost,179,10,0,2,0,2,2,0,0
baseline,random,205,lost,653,14,0,1,0,1,6,0,0
baseline,random,206,lost,728,15,0,3,0,3,4,0,0
baseline,random,207,lost,774,13,0,3,0,3,4,0,0
baseline,random,208,won,1466,23,0,3,0,3,3,0,0
baseline,random,209,lost,1439,19,0,0,0,0,4,1,0
baseline,random,210,lost,512,17,0,2,0,2,3,0,0
baseline,random,211,won,1960,19,0,4,0,4,4,1,0
baseline,random,212,lost,1157,11,0,0,0,0,8,0,0
baseline,random,213,lost,193,10,0,0,0,0,2,0,0
baseline,random,214,lost,643,13,0,2,0,2,3,0,0
baseline,random,215,lost,1053,19,0,3,0,3,3,0,0
baseline,random,216,won,2535,26,0,8,0,8,5,1,0
baseline,random,217,lost,180,10,0,2,0,2,2,0,0
baseline,random,218,lost,478,16,0,1,0,1,2,0,0
baseline,random,219,lost,564,17,0,4,0,4,4,0,0
baseline,random,220,lost,146,10,0,2,0,2,2,0,0
baseline,random,221,lost,651,16,0,3,0,3,3,0,0
baseline,random,222,lost,803,11,0,4,0,4,4,0,0
baseline,random,223,lost,841,19,0,1,0,1,5,0,0
baseline,random,224,lost,605,20,0,1,0,1,3,1,0
baseline,random,225,lost,566,19,0,2,0,2,2,0,0
baseline,random,226,lost,449,14,0,0,0,0,4,0,0
baseline,random,227,won,1380,25,0,3,0,3,3,0,0
baseline,random,228,won,1845,23,0,3,0,3,5,0,0
baseline,random,229,lost,654,20,0,0,0,0,3,0,0
baseline,random,230,lost,493,15,0,1,0,1,4,0,0
baseline,random,231,lost,176,10,0,2,0,2,2,0,0
baseline,random,232,lost,174,10,0,1,0,1,2,0,0
baseline,random,233,lost,1612,17,0,2,0,2,4,0,0
baseline,random,234,won,1698,27,0,5,0,5,5,0,0
baseline,random,235,lost,1447,22,0,5,0,5,5,1,0
baseline,random,236,won,1849,26,0,2,0,2,6,0,0
baseline,random,237,lost,1134,27,0,4,0,4,4,0,0
baseline,random,238,lost,1530,17,0,2,0,2,5,0,0
baseline,random,239,lost,1051,11,0,0,0,0,5,0,0
baseline,random,240,lost,1152,20,0,4,0,4,3,1,0
baseline,random,241,won,1986,17,0,2,0,2,6,0,0
baseline,random,242,lost,602,18,0,3,0,3,3,0,0
baseline,random,243,lost,998,27,0,3,0,3,4,0,0
baseline,random,244,lost,1204,28,0,5,0,5,4,0,0
baseline,random,245,lost,740,15,0,0,0,0,4,0,0
baseline,random,246,lost,537,20,0,3,0,3,3,0,0
baseline,random,247,lost,225,10,0,0,0,0,2,0,0
baseline,random,248,lost,214,10,0,0,0,0,2,0,0
baseline,random,249,lost,776,16,0,0,0,0,3,0,0
baseline,random,250,lost,1105,21,0,3,0,3,5,0,0
baseline,greedy,1,lost,1551,23,0,2,0,2,3,0,0
baseline,greedy,2,lost,891,14,0,2,0,2,3,0,0
baseline,greedy,3,lost,1334,19,0,2,0,2,4,0,0
baseline,greedy,4,lost,1386,26,0,5,0,5,4,0,0
baseline,greedy,5,lost,1467,24,0,2,0,2,3,0,0
baseline,greedy,6,lost,697,18,0,2,0,2,3,0,0
baseline,greedy,7,won,1350,19,0,4,0,4,4,0,0
baseline,greedy,8,lost,1340,25,0,5,0,5,5,1,0
baseline,greedy,9,lost,1437,22,0,5,0,5,4,0,0
baseline,greedy,10,won,1921,15,0,1,0,1,5,0,0
baseline,greedy,11,lost,1280,17,0,7,0,7,7,0,0
baseline,greedy,12,lost,806,14,0,3,0,3,3,0,0
baseline,greedy,13,lost,861,13,0,8,0,8,4,0,0
baseline,greedy,14,lost,1310,23,0,6,0,6,4,0,0
baseline,greedy,15,won,1601,22,0,5,0,5,3,0,0
baseline,greedy,16,won,1488,17,0,4,0,4,3,0,0
baseline,greedy,17,won,1562,16,0,5,0,5,3,0,0
baseline,greedy,18,won,1477,16,0,4,0,4,4,0,0
baseline,greedy,19,lost,1343,16,0,2,0,2,7,0,0
baseline,greedy,20,lost,1400,22,0,6,0,6,4,0,0
baseline,greedy,21,lost,1326,20,0,1,0,1,5,0,0
baseline,greedy,22,lost,209,10,0,0,0,0,3,0,0
baseline,greedy,23,lost,1100,19,0,2,0,2,4,0,0
baseline,greedy,24,won,1613,23,0,4,0,4,5,1,0
baseline,greedy,25,won,1549,28,0,5,0,5,3,0,0
baseline,greedy,26,lost,1388,14,0,5,0,5,5,0,0
baseline,greedy,27,lost,946,17,0,2,0,2,4,0,0
baseline,greedy,28,lost,247,10,0,1,0,1,2,0,0
baseline,greedy,29,lost,629,14,0,4,0,4,3,1,0
baseline,greedy,30,won,1406,24,0,4,0,4,4,0,0
baseline,greedy,31,lost,1653,19,0,2,0,2,5,0,0
baseline,greedy,32,lost,640,16,0,1,0,1,4,0,0
baseline,greedy,33,lost,1482,25,0,7,0,7,4,0,0
baseline,greedy,34,won,1669,19,0,3,0,3,5,0,0
baseline,greedy,35,lost,660,12,0,1,0,1,2,0,0
baseline,greedy,36,lost,1269,20,0,3,0,3,5,0,0
baseline,greedy,37,lost,695,17,0,1,0,1,2,0,0
baseline,greedy,38,lost,1290,18,0,4,0,4,4,1,0
baseline,greedy,39,won,1359,20,0,5,0,5,5,0,0
baseline,greedy,40,lost,1134,24,0,3,0,3,3,0,0
baseline,greedy,41,won,1467,22,0,4,0,4,4,0,0
baseline,greedy,42,lost,1219,25,0,7,0,7,3,0,0
baseline,greedy,43,lost,984,22,0,2,0,2,4,0,0
baseline,greedy,44,won,1686,16,0,4,0,4,6,0,0
baseline,greedy,45,lost,816,19,0,6,0,6,3,0,0
baseline,greedy,46,lost,1100,20,0,7,0,7,4,0,0
baseline,greedy,47,lost,1091,16,0,6,0,6,4,0,0
baseline,greedy,48,lost,1272,14,0,2,0,2,8,0,0
baseline,greedy,49,lost,256,10,0,0,0,0,2,0,0
baseline,greedy,50,lost,909,20,0,5,0,5,3,0,0
baseline,greedy,51,lost,1333,16,0,4,0,4,5,0,0
baseline,greedy,52,lost,624,15,0,3,0,3,3,0,0
baseline,greedy,53,lost,246,10,0,0,0,0,3,0,0
baseline,greedy,54,won,1356,23,0,8,0,8,4,0,0
baseline,greedy,55,won,1619,15,0,2,0,2,4,0,0
baseline,greedy,56,won,1467,19,0,8,0,8,4,0,0
baseline,greedy,57,lost,1194,28,0,7,0,7,3,0,0
baseline,greedy,58,lost,1226,17,0,3,0,3,4,0,0
